row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,C18_Blank_resusp_GD5_01_19472.mzML Peak area,C18_Blank_resusp_GD5_01_19446.mzML Peak area,C18_Blank_resusp_GD5_01_19487.mzML Peak area,C18_Blank_resusp_GD5_01_19431.mzML Peak area,C18_Blank_resusp_GD5_01_19477.mzML Peak area,C18_Blank_resusp_GD5_01_19417.mzML Peak area,C18_Blank_resusp_GD5_01_19408.mzML Peak area,C18_Blank_resusp_GD5_01_19398.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19492.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19471.mzML Peak area,C18_Blank_resusp_TEMP_GD5_01_19397.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1noEx_GA6_01_19490.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19491.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19415.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19474.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19447.mzML Peak area,C18_F1-1_F2-1_GB3_01_19411.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19454.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19441.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19462.mzML Peak area,C18_F1-1_F2-1_GB3_01_19451.mzML Peak area,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19426.mzML Peak area,C18_F1-1_F2-1_GB3_01_19435.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19482.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19449.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19429.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19489.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19466.mzML Peak area,C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19443.mzML Peak area,C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19414.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19469.mzML Peak area,C18_F1-1_NIST-3_GD1_01_19400.mzML Peak area,C18_F1-1_NIST-1_GC7_01_19464.mzML Peak area,C18_F1-1_To-3_GC6_01_19473.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19484.mzML Peak area,C18_F1-1_To-1_GC4_01_19421.mzML Peak area,C18_F1-1_To-3_GC6_01_19460.mzML Peak area,C18_F1-1_F2-3_GB5_01_19430.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19425.mzML Peak area,C18_F1-1_F2-3_GB5_01_19413.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19467.mzML Peak area,C18_F1-1_F2-3_GB5_01_19406.mzML Peak area,C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19485.mzML Peak area,C18_F1-1_To-3_GC6_01_19420.mzML Peak area,C18_F1-1_To-1_GC4_01_19445.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19458.mzML Peak area,C18_F1-1_To-1_GC4_01_19423.mzML Peak area,C18_F1-3_F2-1_GB4_01_19416.mzML Peak area,C18_F1-3_F2-1_GB4_01_19463.mzML Peak area,C18_F1-3_F2-1_GB4_01_19448.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19428.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19407.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19452.mzML Peak area,C18_F2-1_NIST-1_GD2_01_19476.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19440.mzML Peak area,C18_F2-1_NIST-3_GD4_01_19403.mzML Peak area,C18_F1-3_To-1_GC5_01_19479.mzML Peak area,C18_F2-1_To-3_GB8_01_19401.mzML Peak area,C18_F1-3_To-1_GC5_01_19486.mzML Peak area,C18_F2-1_To-1_GB6_01_19483.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19456.mzML Peak area,C18_F1-3_NIST-1_GC8_01_19424.mzML Peak area,C18_F1_GA1_01_19488.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19480.mzML Peak area,C18_NIST_GA4_01_19419.mzML Peak area,C18_NIST_GA4_01_19461.mzML Peak area,C18_NIST_GA4_01_19439.mzML Peak area,C18_F2-1_To-1_GB6_01_19453.mzML Peak area,C18_F1-3_To-1_GC5_01_19433.mzML Peak area,C18_F2-1_To-1_GB6_01_19438.mzML Peak area,C18_F2-3_To-1_GB7_01_19409.mzML Peak area,C18_F2-1_To-3_GB8_01_19404.mzML Peak area,C18_F2-3_To-1_GB7_01_19457.mzML Peak area,C18_F2-3_NIST-1_GD3_01_19436.mzML Peak area,C18_F2-3_To-1_GB7_01_19434.mzML Peak area,C18_F2_GA2_01_19478.mzML Peak area,C18_F1_GA1_01_19418.mzML Peak area,C18_F2-1_To-3_GB8_01_19422.mzML Peak area,C18_To-1_NIST-1_GC1_01_19481.mzML Peak area,C18_To-1_NIST-1_GC1_01_19402.mzML Peak area,C18_To-1_NIST-3_GC3_01_19459.mzML Peak area,C18_blank_SPE_GA5_01_19470.mzML Peak area,C18_To-1_NIST-3_GC3_01_19450.mzML Peak area,C18_To-1_NIST-3_GC3_01_19468.mzML Peak area,C18_blank_SPE_GA5_01_19399.mzML Peak area,C18_To_GA3_01_19427.mzML Peak area,C18_F1_GA1_01_19410.mzML Peak area,C18_To-1_NIST-1_GC1_01_19442.mzML Peak area,C18_F2_GA2_01_19444.mzML Peak area,C18_To-3_NIST-1_GC2_01_19412.mzML Peak area,C18_blank_SPE_GA5_01_19437.mzML Peak area,C18_To_GA3_01_19475.mzML Peak area,C18_To-3_NIST-1_GC2_01_19455.mzML Peak area,C18_To_GA3_01_19465.mzML Peak area,C18_F2_GA2_01_19405.mzML Peak area,C18_To-3_NIST-1_GC2_01_19432.mzML Peak area,RA2_QCmix_bench_no_exclusion_RA2_01_19396.mzML Peak area,
11,644.0111263582021,1.0350736363636364,,,,,,,,21239.906099999465,0,19269.722399999246,22923.003600001055,19988.437499999523,23220.687150000376,0,65715.19014000011,40279.6655999995,0,238632.95010000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39089.35799999973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25166.699999999426,0,0,0,0,0,20974.96499999993,0,0,0,0,0,0,
12,644.0111849607157,1.201649,1,,,,,,,42556.0007999997,0,42246.295799999905,22925.564999999013,63153.189900000696,72069.00240000073,0,0,19512.745200000267,37384.401299999896,52256.05440000008,0,125880.94259999982,0,103727.32980000055,0,0,30228.51599999974,37699.35480000006,213035.43059999985,0,0,0,0,0,0,94448.30429999955,0,77791.49699999946,177302.63159999961,0,0,0,0,57604.54799999957,0,0,0,95827.92659999992,0,107161.8734999999,198080.93310000002,0,0,0,0,0,0,14721.079499999845,48732.62940000037,82750.01700000075,0,0,186338.13540000014,0,0,14594.287499999846,143732.57129999984,14526.007200000315,0,0,0,0,0,23016.068399999738,0,0,0,0,179319.18749999994,0,212050.20779999928,0,0,251263.2083999995,0,0,0,0,0,0,37137.795599999736,0,35453.230199999896,50802.080099999475,45296.84219999917,0,0,200942.38109999936,0,43231.4849999999,39642.20879999967,17169.116399999813,0,0,0,222569.40390000006,
13,644.0110777471245,1.1630848648648648,1,,,,,,,20674.642499999933,0,57189.374099999484,22621.806000000674,83815.27320000011,24331.906799999735,0,0,20153.060099998977,0,130160.51100000078,0,0,124466.20769999936,0,0,0,28420.77419999951,0,0,199205.4774000002,0,0,0,0,0,0,27544.487100000148,58956.76980000005,64713.44880000072,0,0,0,15427.235999999708,0,0,31251.58560000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30694.274400000733,0,0,17790.17940000053,140716.2498000002,0,0,0,122845.76640000049,25502.204999999198,0,0,35324.715899999945,22807.012800000677,41613.00449999973,61697.8872,0,0,0,0,0,0,0,0,0,0,0,46032.41430000011,0,93543.2675999999,57020.013899999874,18869.584499999186,16701.56399999995,26399.49480000015,166181.75789999895,0,32719.438500000477,0,0,113100.96299999882,16433.387999999963,0,15147.405000000574,226963.0709999994,18755.33399999995,0,
14,644.0111343934793,2.028939166666667,7,,,,,,,20982.20579999977,16292.905200000483,20110.526700000108,45502.99740000098,20057.8559999996,0,88488.86640000019,79007.94780000087,76952.2925999996,18238.15800000069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46311.61649999904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23871.104999999945,0,0,0,0,0,0,0,0,0,0,21925.154399998886,0,0,0,0,0,0,
15,644.011158546304,1.5257338157894735,2,,,,,,,41052.64829999901,16192.747199999829,19222.734299999323,23367.300000000505,20951.318999999614,65682.78450000036,0,27439.45199999992,58950.43650000064,209770.91910000012,77322.92790000018,15565.09499999996,77636.52479999993,95969.85120000021,62443.5230999995,173136.0365999996,123672.05279999986,0,82062.69809999986,168721.87289999978,65958.44340000013,185538.14219999948,0,153654.0659999998,127936.46670000037,98583.71519999945,113192.75970000068,31240.479599999657,82556.2047000003,0,261711.65819999983,22854.61019999976,15483.372299999455,44724.148799999704,46109.715000000004,106803.22919999946,60894.40469999951,173388.54420000018,0,85832.92019999993,56165.19329999979,93751.47120000007,227823.2994000001,201611.94420000003,95592.06209999998,16612.707300000224,98582.1356999994,187504.13249999908,40477.841399999495,0,0,0,169399.5537000003,116840.37929999984,192474.00720000043,37571.752799999325,45281.08169999987,142577.70029999985,116468.0172000003,119207.46569999958,134807.11590000018,185887.6341,14088.437999999964,92479.97130000062,0,0,0,182387.97630000004,151852.1649,0,0,0,0,113212.79220000035,0,120700.57469999949,134708.33129999987,113245.31070000055,17344.58939999981,239930.63850000093,182842.48050000035,0,0,62698.12830000033,49440.22709999968,0,179072.35170000052,52556.46600000044,0,209126.8421999997,22539.36300000012,0,46407.446099999856,15840.371099999833,281511.4703999996,85437.78600000014,157298.12099999978,
16,644.0110783937007,2.1195630000000003,7,,,,,,,42658.700399999194,16816.311000000638,58140.008100000756,0,20478.452400000115,23820.677999999738,59402.86079999979,77947.25490000192,0,18527.963400000095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18459.20159999936,0,0,0,0,0,0,0,0,43415.72309999846,0,0,0,0,0,0,
17,663.4533216148951,15.672503092783503,139,200,[M+H]+,,2,25;2448,662.4471,422483.02799999906,1121501.828999997,835500.4649999965,1248827.7419999975,727668.176999997,1038402.5130000031,1027638.4469999997,639599.5230000034,725707.5929999981,575202.4679999994,1125393.776999995,713284.6980000004,532377.041999998,1064502.492000004,688993.0260000023,404334.0540000014,1125573.9210000045,917993.2770000005,851094.1500000025,658750.4369999984,619860.684000002,843106.7639999992,994924.7400000065,596031.8729999993,1065221.729999995,661028.4120000037,760911.345000001,729007.6500000004,827114.505000002,1091926.5659999975,642354.4289999959,491973.41100000055,916578.5880000017,280071.13199999795,673455.4350000058,958110.6599999984,703849.6529999989,1032289.7700000113,1084706.9699999942,684281.0549999999,856864.9830000001,1043346.7559999964,651380.4810000006,491082.9450000017,1016539.9469999927,842954.1000000056,839055.1890000043,780446.3730000034,806394.5969999941,854384.8649999986,469125.8880000006,973672.3649999986,1063920.930000001,643910.8619999993,30999.227999999875,692702.607000001,721887.6539999992,955525.9559999995,616871.4240000048,597085.7969999966,777742.739999996,1019980.8270000077,203973.29699999848,827716.2749999991,1259885.4780000038,940598.5529999997,1180025.9189999998,744732.1319999979,818835.7199999943,666291.9419999997,468931.6469999984,878280.6930000064,913799.1390000082,1229823.9030000048,1140071.3850000105,207764.71799999857,335366.93399999884,994823.2229999965,725548.7940000015,716037.5970000022,1016917.109999998,923642.7240000009,853075.1579999982,850930.2270000051,484027.29000000074,971169.834000002,687964.6380000054,885230.2259999987,1036966.9170000078,836324.4240000045,1101375.7469999962,645550.3050000033,836015.1720000025,817188.6959999999,947614.6859999998,424576.479000001,454086.2309999982,
18,644.0111031219404,1.7905757142857144,,,,,,,,21027.702300000114,34243.297800000015,0,0,41389.74899999972,0,108983.12219999972,25190.56980000012,47459.88899999978,38129.21159999975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40791.301199999674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17289.669600000794,0,0,0,0,0,0,0,0,0,0,0,68741.86920000019,0,21058.928999999953,0,0,0,19341.758699999646,0,0,0,0,0,0,0,79671.96630000017,46667.07959999968,50248.66289999953,50782.636800000575,89299.68989999914,0,25141.287599999705,22401.152699999766,0,0,0,0,37445.22000000055,0,27553.481999999745,0,0,0,0,
19,644.0111137165592,1.8549833333333332,4,,,,,,,20836.711500000114,68139.05549999981,19347.77519999979,0,41225.0142000004,105848.62770000019,45444.88350000007,0,19352.10599999994,38090.85239999975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61723.125,0,0,0,0,0,0,0,0,0,0,0,0,0,22872.372600000122,0,20661.523200000272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79046.7206999994,
20,644.0111886423111,1.9716534782608697,4,,,,,,,41439.44819999971,28064.265299999857,19314.12600000073,23791.657499998975,21180.92999999993,24660.896399999147,107357.65560000029,25730.198999999906,57991.90589999998,18646.524599999804,0,0,0,0,0,0,0,0,0,0,0,34983.36930000005,0,17430.436799999396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20324.053200000606,0,0,0,0,0,0,0,0,136974.95219999968,39661.692000000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31874.988599999422,36453.73410000006,19524.657600000897,0,76308.94769999961,133606.76399999947,0,19679.51699999995,0,0,42896.76299999989,0,0,0,0,0,79845.7155000002,
21,644.0111552795235,0.9846690000000001,,,,,,,,36844.34249999969,0,38495.78579999966,84647.57549999906,0,24083.69871000015,0,52503.92936999988,0,0,25399.939500000448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45180.13883999992,0,0,0,0,0,0,0,0,0,0,0,0,
22,644.0111696449524,1.9238823999999999,4,,,,,,,20934.122399998756,147255.35939999946,57548.152199999844,47169.58349999931,61101.847499999654,0,105056.29620000004,0,18878.258700000253,18560.579999999187,0,0,0,0,16835.890499999274,0,0,0,0,0,0,0,0,29189.370000000425,0,0,0,0,0,0,0,0,0,61257.04200000042,0,0,43444.85490000009,0,0,0,0,0,0,35026.33620000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48542.22599999993,76570.8047999994,0,0,0,0,0,0,0,0,0,0,0,18013.670999999955,230618.19479999944,18999.38699999933,0,0,33316.993200000026,25130.506500000134,84049.29479999957,0,0,0,91042.3928999998,21576.93119999959,0,241653.8156999996,153444.63840000043,0,0,0,
23,644.0111965502914,1.4302166666666662,2,,,,,,,20911.698900000625,0,37929.71280000004,83667.55319999988,97320.30570000087,67425.80669999996,0,26373.088200000788,48428.49600000024,0,26364.987599998658,0,0,0,0,0,0,0,0,0,0,0,0,92662.35419999996,48803.484600000105,0,0,97605.9168,0,74353.71210000014,32062.89750000005,0,44994.903899999845,0,0,0,0,38412.14400000019,0,59225.88240000073,42712.419599999725,118446.37019999977,0,0,0,100370.53139999999,0,0,0,0,133016.61090000017,31132.83750000046,17696.99099999996,0,0,147212.6778000004,0,0,14008.034999999376,0,188651.3316000001,17492.189099999818,126530.85120000038,76946.80169999952,23152.48649999994,48205.50270000009,121476.15390000047,0,0,0,154076.26229999936,0,0,72071.67809999998,0,137150.88630000045,60291.34590000047,0,0,0,0,0,0,0,0,0,85504.59899999987,0,283456.1772000006,0,103371.52439999917,0,0,0,141887.11019999973,0,0,
24,633.1500932210271,13.230482758620688,126,193,[M+Na]+,,1,225,610.1608,115838.11800000172,97199.32200000218,135911.20800000048,79678.66200000056,111049.94699999789,60175.74900000044,0,39236.717999999906,160516.40999999832,119854.50300000186,87362.42099999746,236505.39599999978,306086.88299999235,225311.1150000008,89385.4739999997,268642.90799999837,242696.7630000055,71054.38500000187,88954.5029999982,103005.92400000039,304972.8630000088,79063.7610000028,332440.506000001,287531.93399999704,258422.11200000579,0,121520.13299999949,0,103375.36499999941,111396.24000000101,0,293597.2469999921,0,436827.34800001286,236655.22199999716,101563.32599999875,424427.6789999925,86134.98000000045,202689.15899999987,99712.796999997,0,89130.22200000143,233115.38700000412,466537.4370000037,105953.0549999997,152851.3290000004,111185.3879999989,171222.92999999897,168684.15000000215,178402.04999999623,84315.56699999732,169984.1909999968,120518.25899999842,122940.503999998,134757.66599999683,145780.43700000172,242543.0340000048,174138.92999999967,254641.38299999957,163283.56800000469,0,164406.50099999973,0,0,95274.89999999997,171263.39400000294,182749.98299999986,141861.44999999893,228881.895000001,136987.0139999987,63418.947000001914,273842.1149999915,82066.81499999779,0,95750.26199999833,114770.00699999879,127191.22799999881,256821.68100000103,116063.13300000057,83657.92800000212,145975.22999999722,178334.80799999545,115581.21299999698,130942.04399999922,117554.28899999944,40633.715999999586,137171.8800000011,109454.04600000152,99656.48699999983,180545.2980000004,230186.83199999758,143221.39200000186,204041.2619999998,99502.64400000114,111327.69600000117,218819.5110000011,255465.230999995,
25,685.435390062884,15.67085360824742,139,200,[M+Na]+,,2,2448;17,662.4471,290350.5689999996,507207.8369999994,562486.9109999981,588255.6329999992,493747.9919999982,538682.2230000016,481696.0949999999,366836.3130000016,508599.554999998,382764.68099999946,552445.5719999972,453280.0770000002,338022.9899999984,440942.5710000011,368115.60900000046,179323.41300000064,432684.2940000016,344529.7380000002,364314.35100000055,279268.51499999943,243122.73600000117,334732.14599999983,338641.36800000165,408691.4429999993,474817.32599999796,308456.2200000014,444596.6520000008,280552.8719999998,372139.83000000106,455795.2619999995,284178.69299999846,251443.50900000034,353636.98500000045,145427.10299999884,376414.24200000317,373476.21899999987,289433.14799999946,376823.19600000395,392740.01399999746,301004.2979999999,374282.55899999995,391579.6259999987,391003.05900000036,232081.90500000093,393646.55699999776,300187.6140000015,323271.3000000015,335214.90300000145,275496.08699999814,270648.6959999991,261409.5210000001,362198.53199999983,491407.5660000007,349755.53099999944,288073.23299999646,374290.96500000026,335111.59199999965,442548.75000000035,348833.31900000205,399035.71499999857,326824.4249999981,350213.9760000024,133358.04599999954,473335.118999999,601376.9700000017,473546.48099999997,472337.58000000025,315150.8249999987,299423.0969999984,298879.77300000004,212613.12599999952,376865.7030000027,365136.86400000314,454186.4430000017,434176.1910000034,173986.90799999973,137093.65199999994,393598.4789999982,451505.5110000005,364934.1150000012,449482.6109999983,445292.7450000005,399880.3739999998,390114.45000000246,301395.4950000006,473889.39,255060.89100000175,424897.31100000005,388486.740000003,408556.68900000205,535554.4019999985,362157.77700000163,350370.9240000011,357646.79399999947,397358.3759999998,206107.62000000055,280248.3749999991,
26,537.5349347223048,15.278447422680406,,,,,,,,341099.16599999997,385504.6710000007,315919.643999999,401095.67100000137,321574.0349999995,432368.24699999945,382288.66800000065,694841.9729999999,304873.5179999997,336853.2030000007,454043.40600000083,292106.9910000012,269121.0450000011,412476.25500000076,290471.5589999996,163555.8030000021,369688.4760000007,325009.9710000012,366607.60500000155,312801.6090000016,311965.23599999974,389151.4830000004,340499.80499999976,271100.54700000066,305372.98499999964,360926.01899999875,263383.7669999986,313805.039999999,357927.5099999995,360241.4400000005,287731.32899999944,400018.3649999992,286688.58600000007,301578.495,274745.23799999995,374267.6549999997,341384.31899999944,365308.85400000017,352846.9769999995,385473.2550000011,306084.5309999994,341203.98599999974,250923.6120000006,355886.1510000004,389489.0879999992,318487.535999999,348668.1449999989,373401.68699999945,272974.73100000113,320839.8749999997,390163.01700000017,253989.2039999997,305133.9090000011,265917.9389999998,351474.92100000096,413248.0859999987,270516.48599999887,411963.08100000006,234644.2859999996,257416.5869999988,295923.89400000044,380179.92900000035,265910.23500000034,261337.83300000124,428868.00899999944,352400.2560000004,416065.407,306305.7330000007,396998.85299999826,331389.368999999,388600.2360000028,387519.06900000066,339420.86099999875,346873.6470000005,387265.728,284348.91899999906,410151.1560000006,374296.2450000001,298924.36799999984,385431.144,359116.5540000001,335243.4449999997,375620.31599999854,343251.0510000009,425381.7660000001,415800.9359999987,374384.23800000007,364297.11299999926,358528.1100000002,421338.45599999855,419401.68300000014,269564.72099999967,320961.0120000003,304168.7430000007,374238.2279999997,360760.52700000006,421139.8410000004,
27,707.1687472083756,14.437874999999996,133,197,[M+Na]+,,2,1436;1430,684.1795,110698.60800000108,86560.86899999893,139122.732,70609.29900000132,109936.3530000012,54392.36100000032,35852.83500000102,40026.87299999993,160090.5929999993,122462.59199999894,79878.23100000218,215674.53600000346,291423.7169999966,191389.8719999964,0,220793.44799999613,190442.60400000305,0,0,90082.17899999942,242785.59599999865,75952.87200000061,259937.0489999992,234362.6610000083,188417.24699999936,102182.2199999986,125947.28400000179,0,0,111291.06000000398,0,249857.2590000043,67537.09499999978,362933.7839999986,197349.5940000004,78190.23000000037,296654.2259999933,95176.1549999986,151598.19600000023,86789.21399999858,89544.42600000258,89472.61200000205,211957.18200000026,341520.3749999991,0,0,0,0,122687.55600000132,142357.01399999837,81540.97200000094,0,121746.08099999932,118112.45699999972,141255.62699999995,149061.4289999994,189054.52500000334,139579.1220000047,0,156181.21500000195,0,114280.21499999907,118487.33100000271,0,75096.95400000075,128358.40200000063,152630.54399999927,125934.72599999803,168466.55400000056,141212.34600000136,0,205263.26400000125,0,0,85524.5820000018,123061.734000001,117833.44200000468,184988.91300000087,116259.99900000094,77630.16600000056,0,153127.65899999702,96140.62199999648,117977.37899999981,95743.74600000338,0,109687.87199999814,96647.79600000015,101686.97700000017,145546.98900000475,190530.82800000455,0,157295.97300000107,0,91987.72799999925,168584.73300000216,173128.20300000135,
28,338.3415647580708,14.08845,,,,,,,,129949.74000000136,0,79355.09099999914,0,127951.00500000242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130847.06399999918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,559.1314143139596,11.761669411764707,111,,,,,,,90696.00900000132,76468.2689999999,120245.68499999923,69775.81799999898,86250.02399999894,55845.48600000058,31408.617000000646,35571.63000000049,128789.25600000095,84545.16300000026,83590.36499999842,201452.00100000302,277049.0700000005,225022.42500000063,67856.42099999843,285637.75200000545,243076.21499999615,0,92103.255000001,102375.90300000053,303369.5820000036,0,323360.86200000235,217005.474000004,223843.73100000137,119267.25000000189,110250.65400000161,0,112397.53499999951,122979.08399999984,84193.11599999771,267138.5760000028,88534.20299999866,386724.1740000019,219157.90500000175,92631.39000000131,377417.5800000016,92609.55599999893,187641.79800000487,100265.08799999936,107331.47399999936,0,210814.94099999717,436932.7920000072,0,153061.2150000034,0,167687.3849999976,175498.94700000476,185573.71799999883,97822.85700000338,155669.3399999996,112097.25899999897,126898.9350000014,126233.82300000147,140702.27699999954,184896.82499999768,176398.02000000342,199081.34400000336,132515.39399999834,0,177241.64400000454,0,0,86831.3729999996,142512.3090000052,166163.20200000337,128779.52400000152,234234.87600000447,146763.29699999793,72065.59200000037,296344.0739999987,0,72405.2909999993,99503.94600000016,112219.72199999854,127662.57299999907,275726.97899999976,104491.14300000011,69966.27000000222,124484.68800000178,142736.24700000384,101159.65500000119,112126.71299999951,110636.3759999992,40545.44699999978,126513.03299999874,95975.23499999932,0,157735.10399999816,203051.6039999978,125024.42700000011,160628.1809999977,108596.72700000057,0,187914.6960000003,230026.5209999994,
30,340.35709573667174,14.986327835051556,,,,,,,,119212.73999999938,53072.31300000047,103153.17000000061,54539.910000000295,99711.85800000008,63259.35300000006,57851.06700000042,68730.71999999949,109272.54899999827,49080.92099999965,144658.6619999981,108788.13900000135,134382.77399999794,114988.11900000201,112496.27700000019,121363.440000001,149738.68500000003,79122.61199999978,84555.66599999928,73576.29900000078,256880.79899999997,84633.04500000062,296714.3550000022,93476.2740000003,63878.26199999921,103930.30199999987,112135.082999999,79641.39599999983,96396.04500000019,109365.88499999941,78415.95299999922,94522.36200000095,78443.96099999876,201377.22900000133,112173.21899999978,98003.96700000005,160309.43100000036,77501.72699999962,87021.57900000043,95210.54999999993,57765.86400000041,83458.58699999932,114388.52100000167,193667.41499999925,101680.19100000129,123482.26799999908,89388.98700000039,132861.59099999888,127533.53700000029,156691.47900000183,63986.45399999962,142677.3419999991,114528.65100000067,108846.46800000008,135366.64500000156,137442.37800000003,127049.77500000029,155882.47500000114,109103.83799999983,101275.07099999764,54891.59700000053,150666.18000000223,90986.44499999935,84292.8420000009,60834.09899999958,59518.50899999973,77359.23000000011,90689.94899999918,122099.27400000214,106413.17699999882,89697.16200000067,240227.63399999784,80644.98000000128,69235.2059999986,94725.00600000037,115231.26000000085,59473.277999999584,201026.86799999836,107008.9800000003,82998.08100000018,71536.62599999951,224123.8680000022,74025.87299999996,75110.18100000042,177758.8049999999,59376.82200000033,61930.23299999842,83520.18599999936,100686.27000000028,100858.8809999986,300484.5450000016,101203.50600000059,91921.13999999774,52590.92100000014,109898.48399999937,108758.73600000015,400763.5979999994,
31,366.37297498368196,15.052079381443296,,,,,,,,107148.61499999973,52275.75000000015,84416.05199999905,57498.43500000048,84486.23999999983,63774.474000000584,62097.92399999891,71353.60799999964,91794.3240000005,39392.98800000035,147315.6389999997,150517.62000000023,190123.3680000009,177529.08900000117,130046.99099999918,190529.83799999824,293819.0969999984,102619.50300000003,105767.07299999888,100907.31300000152,397917.55200000206,124967.4779999992,452082.281999997,108767.24099999963,76834.44899999994,183456.98699999845,171325.84199999983,92041.17299999969,118273.62600000035,203156.04599999991,91805.5740000013,117699.76199999926,97658.07899999873,297586.55699999986,105282.35100000014,134816.32799999916,284762.75399999786,87097.09500000074,90791.02500000004,104627.29200000159,68075.61899999905,98470.36800000006,101046.41399999955,362897.4539999965,133994.72100000273,222203.19299999744,147960.0209999996,230681.9909999995,202929.35999999716,257984.7149999987,75300.8669999997,227120.50500000062,149424.6779999992,105116.5410000004,168243.13200000158,181410.3030000016,153129.43499999933,259142.96100000286,144310.83300000138,130229.92500000104,53212.448999999,276175.3470000005,84928.4819999996,81630.25499999941,65480.1239999996,56856.6810000004,84139.99800000043,112267.82099999965,156917.37900000016,139990.2450000013,110964.76199999885,397907.5289999955,113134.31099999814,71615.2530000012,133443.95400000148,167235.96300000156,62094.19500000078,381069.19799999817,115978.25099999992,94266.92100000023,79755.49199999907,255994.551000003,73443.83999999943,69401.19300000023,198563.9609999993,64293.47999999969,63998.20200000083,102983.13299999888,159629.7389999993,124268.46600000063,354367.79099999956,97553.40900000207,111315.82199999978,63811.271999999524,192358.1129999995,138700.3380000006,660450.3599999922,
